NmdID,NmdFullNam,NmdCod,GrpID,TblID,BseVol,NmdCod2,Sts,NmdNamCod,Tbl,NmdNam,NmdUrlID,PrcntOsc,StckCnt,FloatPrcnt,FloatStckCnt,Expr,SubSet
147,سرمايه گذاري نور كوثر ايرانيان,IRO1SKBV0001,56,NULL,18122508,11258722998911897,1,وسكاب,NULL,وسکاب,11258722998911897,0.05,5000000000,22.00,1100000000.00,NULL,NULL
148,سرمايه‌گذاري‌ملت‌,IRO1MELT0001,56,10,NULL,NULL,1,وملت,بازار پایه ج,وملت,10055255678920880,0.10,NULL,NULL,NULL,NULL,NULL
149,سرمايه‌گذاري‌ ملي‌ايران‌,IRO1NIKI0001,56,NULL,4586314,25336820825905643,1,ونيكي,NULL,ونیکی,25336820825905643,0.05,7000000000,19.00,1330000000.00,NULL,NULL
150,سرمايه‌ گذاري‌ آتيه‌ دماوند,IRO1ATDM0001,56,NULL,7570023,33541897671561960,1,واتي,NULL,واتی,33541897671561960,0.05,4500000000,18.00,810000000.00,NULL,NULL
151,سرمايه گذاري اعتبار ايران,IRO1IDOC0001,56,NULL,11462632,47841327496247362,1,واعتبار,NULL,واعتبار,47841327496247362,0.05,800000000,12.00,96000000.00,NULL,NULL
152,سرمايه‌گذاري‌بهمن‌,IRO1SBAH0001,56,NULL,8183306,18063426072758458,1,وبهمن,NULL,وبهمن,18063426072758458,0.05,2750000000,10.00,275000000.00,NULL,NULL
153,سرمايه‌گذاري‌بوعلي‌,IRO1BALI0001,56,NULL,10399334,28328710198554144,1,وبوعلي,NULL,وبوعلی,28328710198554144,0.05,1600000000,NULL,NULL,NULL,NULL
154,سرمايه‌ گذاري‌ صنعت‌ بيمه‌,IRO1BIME0001,56,NULL,10755001,NULL,1,وبيمه,NULL,وبیمه,11773403764702778,0.05,750000000,48.00,360000000.00,NULL,NULL
155,سرمايه‌گذاري‌توسعه‌ملي‌,IRO1TMEL0001,56,NULL,10902747,17528249960294496,1,وتوسم,NULL,وتوسم,17528249960294496,0.05,4500000000,7.00,315000000.00,NULL,NULL
156,گروه س توسعه صنعتي ايران,IRO1TOSA0001,56,NULL,7478313,2944500421562364,1,وتوصا,NULL,وتوصا,2944500421562364,0.05,2650000000,40.00,1060000000.00,NULL,NULL
157,سرمايه گذاري پرديس,IRO1AYEG0001,56,NULL,14903130,15039949673085566,1,پرديس,NULL,پردیس,15039949673085566,0.05,1250000000,29.00,362500000.00,NULL,NULL
158,سيمان‌ داراب‌,IRO1SDAB0001,53,NULL,5690872,4563413583000719,1,ساراب,NULL,ساراب,4563413583000719,0.05,900000000,25.00,225000000.00,NULL,NULL
159,سيمان آرتا اردبيل,IRO1SADB0001,53,NULL,1659586,34890845654517313,1,ساربيل,NULL,ساربیل,34890845654517313,0.05,NULL,NULL,NULL,NULL,NULL
160,سيمان‌اروميه‌,IRO1SURO0001,53,NULL,3129695,15949743338644220,1,ساروم,NULL,ساروم,15949743338644220,0.05,700000000,28.00,196000000.00,NULL,NULL
161,سيمان‌سفيدساوه‌,IRO1SAVE0001,53,11,NULL,NULL,0,ساوه,بازار دوم,ساوه,NULL,0.05,NULL,NULL,NULL,NULL,NULL
162,سيمان‌ تهران‌,IRO1STEH0001,53,NULL,1384313,30829203706095076,1,ستران,NULL,ستران,30829203706095076,0.05,1750000000,49.00,857500000.00,NULL,NULL
163,سيمان‌خاش‌,IRO1SKHS0001,53,NULL,970874,4470657233334072,1,سخاش,NULL,سخاش,4470657233334072,0.05,125000000,12.00,15000000.00,NULL,NULL
164,سيمان‌ خزر,IRO1SKAZ0001,53,NULL,4314808,67327029014085707,1,سخزر,NULL,سخزر,67327029014085707,0.05,500000000,NULL,NULL,NULL,NULL
165,سيمان خوزستان,IRO1KHOC0001,53,NULL,5287648,41974758296041288,1,سخوز,NULL,سخوز,41974758296041288,0.05,1400000000,35.00,490000000.00,NULL,NULL
166,صنايع سيمان دشتستان,IRO1SDST0001,53,NULL,1813960,27000326841257664,1,سدشت,NULL,سدشت,27000326841257664,0.05,NULL,NULL,NULL,NULL,NULL
167,سيمان‌ دورود,IRO1SDOR0001,53,NULL,8319468,27218386411183410,1,سدور,NULL,سدور,27218386411183410,0.05,641700000,57.00,365769000.00,NULL,NULL
168,سيمان‌شاهرود,IRO1SROD0001,53,NULL,4810930,11964419322927535,1,سرود,NULL,سرود,11964419322927535,0.05,810000000,48.00,388800000.00,NULL,NULL
169,سيمان‌ شرق‌,IRO1SSHR0001,53,NULL,8389262,26997316501080743,1,سشرق,NULL,سشرق,26997316501080743,0.05,2650000000,26.00,689000000.00,NULL,NULL
170,سيمان‌ شمال‌,IRO1SIMS0001,53,NULL,6497726,6757220448540984,1,سشمال,NULL,سشمال,6757220448540984,0.05,1080000000,22.00,237600000.00,NULL,NULL
171,سيمان‌اصفهان‌,IRO1SEFH0001,53,NULL,866281,10568944722570445,1,سصفها,NULL,سصفها,10568944722570445,0.05,200000000,7.00,14000000.00,NULL,NULL
172,سيمان‌ صوفيان‌,IRO1SSOF0001,53,NULL,7436050,13227300125161435,1,سصوفي,NULL,سصوفی,13227300125161435,0.05,1100000000,23.00,253000000.00,NULL,NULL
173,توسعه سرمايه و صنعت غدير,IRO1GDRS0001,53,NULL,NULL,NULL,1,سغدير,NULL,سغدیر,69456730984618304,0.05,285000000,NULL,NULL,NULL,NULL
174,سيمان‌غرب‌,IRO1SGRB0001,53,NULL,3598676,52220424531578944,1,سغرب,NULL,سغرب,52220424531578944,0.05,500000000,26.00,130000000.00,NULL,NULL
175,سيمان‌فارس‌,IRO1SFRS0001,53,NULL,554361,41227201752535311,1,سفار,NULL,سفار,41227201752535311,0.05,NULL,NULL,NULL,NULL,NULL
176,سيمان فارس و خوزستان,IRO1SFKZ0001,53,NULL,5582226,15521712617204216,1,سفارس,NULL,سفارس,15521712617204216,0.05,5630000000,35.00,1970500000.00,NULL,NULL
177,سيمان فارس نو,IRO1SFNO0001,53,NULL,2153038,4528607775462304,1,سفانو,NULL,سفانو,4528607775462304,0.05,500000000,12.00,60000000.00,NULL,NULL
178,سيمان‌ قائن‌,IRO1SGEN0001,53,NULL,1597597,60654872678917533,1,سقاين,NULL,سقاین,60654872678917533,0.05,250000000,5.00,12500000.00,NULL,NULL
179,سيمان‌ كارون‌,IRO1SKRN0001,53,10,141723,23742726069035026,1,سكارون,بازار پایه ج,سکارون,15930821245168534,0.10,NULL,NULL,NULL,NULL,NULL
180,سيمان كردستان,IRO1SKOR0001,53,NULL,8605852,65321970913593427,1,سكرد,NULL,سکرد,65321970913593427,0.05,2200000000,8.00,176000000.00,NULL,NULL
181,سيمان‌ كرمان‌,IRO1SKER0001,53,NULL,4217630,15472396110662150,1,سكرما,NULL,سکرما,15472396110662150,0.05,991440000,36.00,356918400.00,NULL,NULL
182,سيمان‌مازندران‌,IRO1SMAZ0001,53,NULL,7206688,33808206014018431,1,سمازن,NULL,سمازن,33808206014018431,0.05,1640000000,10.00,164000000.00,NULL,NULL
183,سيمان‌ سفيد ني‌ريز,IRO1SSNR0001,53,NULL,1046353,14231831499205396,1,سنير,NULL,سنیر,14231831499205396,0.05,NULL,NULL,NULL,NULL,NULL
184,سيمان‌هرمزگان‌,IRO1SHZG0001,53,NULL,4112180,29747059672582491,1,سهرمز,NULL,سهرمز,29747059672582491,0.05,1080000000,13.00,140400000.00,NULL,NULL
185,سيمان‌هگمتان‌,IRO1SHGN0001,53,NULL,3133617,41284516796232939,1,سهگمت,NULL,سهگمت,41284516796232939,0.05,502900000,21.00,105609000.00,NULL,NULL
186,سرمايه گذاري توسعه صنايع سيمان,IRO1CIDC0001,53,NULL,10838933,37281199178613855,1,سيدكو,NULL,سیدکو,37281199178613855,0.05,4800000000,8.00,384000000.00,NULL,NULL
187,سيمان‌ بجنورد,IRO1SBOJ0001,53,NULL,1752910,66295665969375744,1,سبجنو,NULL,سبجنو,66295665969375744,0.05,392000000,6.00,23520000.00,NULL,NULL
188,سيمان‌ بهبهان‌,IRO1SBHN0001,53,NULL,1236828,32525655729432562,1,سبهان,NULL,سبهان,32525655729432562,0.05,200000000,24.00,48000000.00,NULL,NULL
189,سيمان‌سپاهان‌,IRO1SSEP0001,53,NULL,8787346,35669480110084448,1,سپاها,NULL,سپاها,35669480110084448,0.05,2450000000,22.00,539000000.00,NULL,NULL
190,سيمان‌ ايلام‌,IRO1SEIL0001,53,NULL,6146281,14617104402836487,1,سيلام,NULL,سیلام,14617104402836487,0.05,412500000,5.00,20625000.00,NULL,NULL
191,ايران‌ گچ‌,IRO1IRGC0001,53,NULL,12000,37369138117139150,0,كايگچ,NULL,کایگچ,34621618468546063,0.05,NULL,NULL,NULL,1,NULL
192,مالي و سرمايه گذاري سينا,IRO1FSIN0001,39,NULL,NULL,NULL,1,سينا,NULL,سینا,2512214120008228,0.05,1500000000,0.00,0.00,NULL,NULL
193,گروه مديريت سرمايه گذاري اميد,IRO1OIMC0001,39,NULL,10910083,52232388263291380,1,واميد,NULL,وامید,52232388263291380,0.05,30000000000,6.00,1800000000.00,NULL,NULL
194,سرمايه گذاري گروه توسعه ملي,IRO1BANK0001,39,NULL,7287567,48010225447410247,1,وبانك,NULL,وبانک,48010225447410247,0.05,16250000000,18.00,2925000000.00,NULL,NULL
195,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,IRO1SAND0001,39,NULL,10800000,37204371816016200,1,وصندوق,NULL,وصندوق,37204371816016200,0.05,27000000000,15.00,4050000000.00,NULL,NULL
196,سرمايه‌گذاري‌غدير(هلدينگ‌,IRO1GDIR0001,39,NULL,26785714,26014913469567886,1,وغدير,NULL,وغدیر,26014913469567886,0.05,72000000000,23.00,16560000000.00,NULL,NULL
197,سرمايه‌گذاري‌نيرو,IRO1SNRO0001,40,NULL,14355441,62603302940123327,1,ونيرو,NULL,ونیرو,62603302940123327,0.05,9350000000,20.00,1870000000.00,NULL,NULL
198,پتروشيمي مبين,IRO1MOBN0001,40,NULL,5700800,27922860956133067,1,مبين,NULL,مبین,27922860956133067,0.05,14250000000,17.00,2422500000.00,NULL,NULL
199,توسعه مولد نيروگاهي جهرم,IRO1JHRM0001,40,11,NULL,NULL,1,بجهرم,بازار دوم,بجهرم,45118736321317244,0.05,24150000000,0.00,0.00,NULL,NULL
200,پتروشيمي فجر,IRO1BFJR0001,40,NULL,3550128,46178280540110577,1,بفجر,NULL,بفجر,46178280540110577,0.05,6500000000,10.00,650000000.00,NULL,NULL
201,پالايش نفت تبريز,IRO1PNTB0001,23,NULL,4000000,48753732042176709,1,شبريز,NULL,شبریز,48753732042176709,0.05,3880000000,8.00,310400000.00,NULL,NULL
202,پالايش نفت بندرعباس,IRO1PNBA0001,23,NULL,11475200,35366681030756042,1,شبندر,NULL,شبندر,35366681030756042,0.05,13800000000,10.00,1380000000.00,NULL,NULL
203,نفت‌ بهران‌,IRO1NBEH0001,23,NULL,1823420,22667016906590506,1,شبهرن,NULL,شبهرن,22667016906590506,0.05,2600000000,33.00,858000000.00,NULL,NULL
204,شركت نفت جي,IRO1NJEY0001,23,NULL,NULL,NULL,1,شجي,NULL,شجی,30007580613586002,0.05,290000000,0.00,0.00,NULL,NULL
205,تجهيزنيروي‌زنگان‌,IRO1ZNGN0001,23,9,NULL,NULL,1,شزنگ,بازار پایه ب,شزنگ,65490886290565185,0.10,NULL,NULL,NULL,NULL,NULL
206,نفت سپاهان,IRO1SEPP0001,23,NULL,4125072,49188729526980541,1,شسپا,NULL,شسپا,49188729526980541,0.05,6000000000,17.00,1020000000.00,NULL,NULL
207,نفت‌ پارس‌,IRO1NPRS0001,23,NULL,2316745,NULL,1,شنفت,NULL,شنفت,14073782708315535,0.05,2000000000,11.00,220000000.00,NULL,NULL
208,پالايش نفت اصفهان,IRO1PNES0001,23,NULL,20400000,7745894403636165,1,شپنا,NULL,شپنا,7745894403636165,0.05,51000000000,17.00,8670000000.00,NULL,NULL
209,پالايش نفت تهران,IRO1PTEH0001,23,NULL,16467682,51617145873056483,1,شتران,NULL,شتران,51617145873056483,0.05,44000000000,9.00,3960000000.00,NULL,NULL
210,سرمايه‌گذاري‌ صنعت‌ نفت‌,IRO1NAFT0001,23,NULL,5440104,NULL,1,ونفت,NULL,ونفت,33931218652865616,0.05,1650000000,47.00,775500000.00,NULL,NULL
211,تامين سرمايه لوتوس پارسيان,IRO1LTOS0001,67,NULL,9807768,NULL,1,لوتوس,NULL,لوتوس,59142194115401696,0.05,6000000000,9.00,540000000.00,NULL,NULL
212,نهادهاي مالي بورس اوراق بهادار,IRO1NBRS0001,67,NULL,800000,NULL,1,نبورس,NULL,نبورس,60095061789823130,0.05,2000000000,0.00,0.00,NULL,NULL
213,كارگزاران بورس اوراق بهادار,IRO1KBRS0001,67,NULL,800000,NULL,1,كبورس,NULL,کبورس,37366608481858080,0.05,2000000000,0.00,0.00,NULL,NULL
214,تامين سرمايه اميد,IRO1OMID0001,67,NULL,13354701,18599703143458101,1,اميد,NULL,امید,18599703143458101,0.05,7000000000,6.00,420000000.00,NULL,NULL
215,بورس اوراق بهادار تهران,IRO1BORS0001,67,NULL,800000,NULL,1,بورس,NULL,بورس,60523145697836739,0.05,2000000000,90.00,1800000000.00,NULL,NULL
216,تامين سرمايه نوين,IRO1TNOV0001,67,NULL,9928515,NULL,1,تنوين,NULL,تنوین,25357135030606405,0.05,9000000000,14.00,1260000000.00,NULL,NULL
217,فولاد كاوه جنوب كيش,IRO1KVEH0001,27,NULL,7965589,60350996279289099,1,كاوه,NULL,کاوه,60350996279289099,0.05,11000000000,16.00,1760000000.00,NULL,NULL
218,لوله‌وماشين‌سازي‌ايران‌,IRO1LMIR0001,27,NULL,2440930,48623320733330408,1,فلوله,NULL,فلوله,48623320733330408,0.05,500000000,69.00,345000000.00,NULL,NULL
219,پارس‌ متال‌,IRO1PMET0001,27,NULL,NULL,NULL,0,فمتال,NULL,فمتال,NULL,0.05,NULL,NULL,NULL,1,NULL
220,آلومراد,IRO1ALMR0001,27,NULL,730524,18004480270695404,1,فمراد,NULL,فمراد,18004480270695404,0.05,49540000,44.00,21797600.00,NULL,NULL
221,ملي‌ صنايع‌ مس‌ ايران‌,IRO1MSMI0001,27,NULL,16925247,35425587644337450,1,فملي,NULL,فملی,35425587644337450,0.05,78000000000,24.00,18720000000.00,NULL,NULL
222,نورد آلومينيوم‌,IRO1NALM0001,27,NULL,3917267,57875847776839336,1,فنوال,NULL,فنوال,57875847776839336,0.05,678350000,38.00,257773000.00,NULL,NULL
223,نوردوقطعات‌ فولادي‌,IRO1NGFO0001,27,NULL,979183,56324206651661881,1,فنورد,NULL,فنورد,56324206651661881,0.05,144000000,23.00,33120000.00,NULL,NULL
224,فولادكاويان‌,IRO1FVAN0001,27,10,NULL,NULL,1,فوكا,بازار پایه ج,فوکا,66514709341259550,0.10,NULL,NULL,NULL,NULL,NULL
225,فولاد مباركه اصفهان,IRO1FOLD0001,27,NULL,25962787,46348559193224090,1,فولاد,NULL,فولاد,46348559193224090,0.05,130000000000,25.00,32500000000.00,NULL,NULL
226,فولاد آلياژي ايران,IRO1FAIR0001,27,NULL,4681648,40808043719554948,1,فولاژ,NULL,فولاژ,40808043719554948,0.05,5500000000,6.00,330000000.00,NULL,NULL
227,نوردولوله‌ اهواز,IRO1NLAH0001,27,10,NULL,NULL,1,فاهواز,بازار پایه ج,فاهواز,44296315953738727,0.10,NULL,NULL,NULL,NULL,NULL
228,آلومينيوم‌ايران‌,IRO1ALIR0001,27,NULL,4520387,65004959184388996,1,فايرا,NULL,فایرا,65004959184388996,0.05,5200000000,25.00,1300000000.00,NULL,NULL
229,مس‌ شهيدباهنر,IRO1BAHN0001,27,NULL,2163098,66772024744156373,1,فباهنر,NULL,فباهنر,66772024744156373,0.05,1130000000,22.00,248600000.00,NULL,NULL
230,فولاد خراسان,IRO1FKAS0001,27,NULL,3600000,4733285133017464,1,فخاس,NULL,فخاس,4733285133017464,0.05,9000000000,3.00,270000000.00,NULL,NULL
231,فولاد خوزستان,IRO1FKHZ0001,27,NULL,7619479,28864540805361867,1,فخوز,NULL,فخوز,28864540805361867,0.05,19050000000,27.00,5143500000.00,NULL,NULL
232,فرآوري‌موادمعدني‌ايران‌,IRO1FRVR0001,27,NULL,2674083,408934423224097,1,فرآور,NULL,فرآور,408934423224097,0.05,120000000,33.00,39600000.00,NULL,NULL
233,فروسيليس‌ ايران‌,IRO1FRIS0001,27,NULL,2860085,54419429862704331,1,فروس,NULL,فروس,54419429862704331,0.05,874490000,41.00,358540900.00,NULL,NULL
234,توليدفروموليبدن‌كرمان‌,IRO1TFKR0001,27,NULL,40000,56585229755651616,0,فروم,NULL,فروم,NULL,0.05,NULL,NULL,NULL,1,NULL
235,لوله‌سازي‌اهواز,IRO1LSAH0001,27,NULL,NULL,NULL,1,فساز,NULL,فساز,12874072841236826,0.05,375000000,20.00,75000000.00,NULL,NULL
236,گروه‌صنعتي‌سپاهان‌,IRO1SEPA0001,27,NULL,2090825,8977441217024425,1,فسپا,NULL,فسپا,8977441217024425,0.05,650000000,17.00,110500000.00,NULL,NULL
237,لوله و تجهيزات سديد,IRO1LSDD0001,27,10,78240,36608426654628266,1,فسديد,بازار پایه ج,فسدید,20966291817819448,0.10,NULL,NULL,NULL,NULL,NULL
238,ملي‌ سرب‌وروي‌ ايران‌,IRO1SORB0001,27,NULL,1187959,54277068923045214,1,فسرب,NULL,فسرب,54277068923045214,0.05,322000000,30.00,96600000.00,NULL,NULL
239,فولاد اميركبيركاشان,IRO1FAJR0001,27,NULL,1608803,41302553376174581,1,فجر,NULL,فجر,41302553376174581,0.05,858000000,NULL,NULL,NULL,NULL
240,كالسيمين‌,IRO1KSIM0001,27,NULL,2385496,66701874099226162,1,فاسمين,NULL,فاسمین,66701874099226162,0.05,2000000000,41.00,820000000.00,NULL,NULL
241,آلومتك‌,IRO1ALTK0001,27,10,100000,70849059438036431,1,فالوم,بازار پایه ج,فالوم,19367527798307032,0.10,NULL,NULL,NULL,NULL,NULL
242,آلومينيم‌ پارس‌,IRO1ALPS0001,27,NULL,NULL,NULL,0,فپارس,NULL,فپارس,NULL,0.05,NULL,NULL,NULL,1,NULL
243,سپنتا,IRO1SPTA0001,27,NULL,227348,68488673556087148,1,فپنتا,NULL,فپنتا,68488673556087148,0.05,54170000,28.00,15167600.00,NULL,NULL
244,سرمايه‌گذاري‌توكافولاد(هلدينگ,IRO1TOKA0001,27,NULL,6475845,47232550823972469,1,وتوكا,NULL,وتوکا,47232550823972469,0.05,2600000000,39.00,1014000000.00,NULL,NULL
245,گروه‌صنعتي‌سديد(هلدينگ‌,IRO1SDID0001,27,9,NULL,NULL,1,وسديد,بازار پایه ب,وسدید,41713045190742691,0.10,NULL,NULL,NULL,NULL,NULL
246,قندپارس‌,IRO1GPRS0001,38,NULL,NULL,NULL,0,قپارس,NULL,قپارس,NULL,0.05,NULL,NULL,NULL,1,NULL
247,فرآورده‌هاي‌غدايي‌وقندپيرانشهر,IRO1GPSH0001,38,NULL,870322,67030488744129337,1,قپيرا,NULL,قپیرا,67030488744129337,0.05,200000000,17.00,34000000.00,NULL,NULL
248,قند ثابت‌ خراسان‌,IRO1GSBE0001,38,NULL,1330460,44967158778304588,0,قثابت,NULL,قثابت,44967158778304588,0.05,510000000,70.00,357000000.00,NULL,NULL
249,فرآوردههاي غذايي وقندتربت‌جام‌,IRO1GTOR0001,38,9,20800,60021765857012878,1,قجام,بازار پایه ب,قجام,28230238564334914,0.10,NULL,NULL,NULL,NULL,NULL
250,كارخانجات‌ قند قزوين‌,IRO1GGAZ0001,38,NULL,2342030,15259343650667588,1,قزوين,NULL,قزوین,15259343650667588,0.05,330200000,31.00,102362000.00,NULL,NULL
251,قند قهستان‌,IRO1GGOH0001,38,NULL,10400,24683827262592815,0,قستان,NULL,قستان,NULL,0.05,NULL,NULL,NULL,1,NULL
252,قند بيستون‌,IRO1GBIS0001,38,NULL,NULL,NULL,0,قستون,NULL,قستون,NULL,0.05,NULL,NULL,NULL,1,NULL
253,قند شيرين‌ خراسان‌,IRO1GSHI0001,38,10,NULL,NULL,1,قشرين,بازار پایه ج,قشرین,36671655475498480,0.10,NULL,NULL,NULL,NULL,NULL
254,شكرشاهرود,IRO1SHKR0001,38,NULL,2076671,35964395659427029,1,قشكر,NULL,قشکر,35964395659427029,0.05,200000000,48.00,96000000.00,NULL,NULL
255,شهد,IRO1GHND0001,38,NULL,2445347,37631109616997982,1,قشهد,NULL,قشهد,37631109616997982,0.05,400000000,25.00,100000000.00,NULL,NULL
256,قندشيروان‌ ،قوچان‌ وبجنورد,IRO1GBJN0001,38,11,NULL,NULL,1,قشير,بازار دوم,قشیر,71523986304961239,0.05,330000000,0.00,0.00,NULL,NULL
257,قنداصفهان‌,IRO1GESF0001,38,NULL,822477,40411537531154482,1,قصفها,NULL,قصفها,40411537531154482,0.05,195000000,26.00,50700000.00,NULL,NULL
258,قند لرستان‌,IRO1GLOR0001,38,NULL,2581978,56820995669577571,1,قلرست,NULL,قلرست,56820995669577571,0.05,400000000,17.00,68000000.00,NULL,NULL
259,قند مرودشت‌,IRO1GMRO0001,38,NULL,1513134,43342306308122676,1,قمرو,NULL,قمرو,43342306308122676,0.05,200000000,32.00,64000000.00,NULL,NULL
260,قندنقش‌جهان‌,IRO1GNJN0001,38,10,NULL,NULL,1,قنقش,بازار پایه ج,قنقش,3050342257199174,0.10,NULL,NULL,NULL,NULL,NULL
261,قند نيشابور,IRO1GNBO0001,38,NULL,2896368,63380098535169030,1,قنيشا,NULL,قنیشا,63380098535169030,0.05,270000000,27.00,72900000.00,NULL,NULL
262,قندهكمتان‌,IRO1GHEG0001,38,NULL,1823287,14398278072324784,1,قهكمت,NULL,قهکمت,14398278072324784,0.05,273600000,20.00,54720000.00,NULL,NULL
263,كاشي‌ اصفهان‌,IRO1KESF0001,49,NULL,NULL,NULL,1,كاصفا,NULL,کاصفا,61085772216153547,0.05,NULL,NULL,NULL,NULL,NULL
264,كاشي‌ پارس‌,IRO1KPRS0001,49,NULL,952218,9698674686691945,1,كپارس,NULL,کپارس,9698674686691945,0.05,124610000,41.00,51090100.00,NULL,NULL
